epoch,F_value,f_value,penaltyvalue,density,train_time,accuracy
53,3.7247131241014375,0.02950699968127216,3.6952061244201655,0.7968321540801826,30.173508167266846,0.8381410256410257
54,3.6482943686819618,0.011606040740067639,3.636688327941894,0.6972244600788615,30.584553003311157,0.8605769230769231
55,3.6097867341482126,0.03207458140010514,3.5777121527481075,0.8175842782370248,30.497506141662598,0.8669871794871795
56,3.7200540331572727,0.1916733539504249,3.528380679206848,0.8326066206641181,30.796051263809204,0.8365384615384616
57,3.5236904545395835,0.044338923129366666,3.479351531410217,0.7978698384740097,30.377140998840332,0.8637820512820513
58,3.461591299977059,0.035550004200691855,3.426041295776367,0.6974655856568123,30.4856379032135,0.8621794871794872
59,3.4156403146285577,0.022784712440447837,3.39285560218811,0.7304500635495687,30.58367395401001,0.8493589743589743
60,3.3930203733165376,0.0424717981822607,3.350548575134277,0.8044349592682292,30.29371404647827,0.8525641025641025
61,3.341296540053672,0.008520362342185363,3.3327761777114864,0.7303524874402033,30.388853311538696,0.8253205128205128
62,3.3258654587966148,0.006740415156478199,3.3191250436401365,0.596070872780769,30.508047819137573,0.8269230769230769
63,3.312957513154735,0.005298109773387451,3.3076594033813476,0.6019160570244791,30.50908374786377,0.8349358974358975
64,3.3012499907207706,0.003309012708685747,3.2979409780120847,0.6523306929404936,30.49658751487732,0.8317307692307693
65,3.2919976336469414,0.002908458231902886,3.2890891754150386,0.5488937621344648,30.5182843208313,0.8413461538461539
66,3.282050330176501,0.001925058455615327,3.2801252717208857,0.5203302325814135,30.62909722328186,0.8413461538461539
67,3.274190039724964,0.00243275285210097,3.2717572868728633,0.3733743569984588,30.400100231170654,0.8413461538461539
68,3.2675241167581706,0.003181870893302669,3.264342245864868,0.461089649926943,30.219218969345093,0.8397435897435898
69,3.2595641317154826,0.0024358854081095536,3.257128246307373,0.4819565511098657,30.469239711761475,0.8493589743589743
70,3.2512658634130145,0.0010435423223165478,3.250222321090698,0.4274496607353736,30.513734340667725,0.8365384615384616
71,3.2442212606115883,0.001194340521867228,3.2430269200897213,0.3040540371489762,30.92606520652771,0.8333333333333334
72,3.2400399882608313,0.0019581180673501476,3.238081870193481,0.38913665158823885,30.453502893447876,0.844551282051282
73,3.232258932566982,0.0015867075303614866,3.2306722250366207,0.4631615785312544,30.34070658683777,0.842948717948718
74,3.225278161024576,0.001353909925943831,3.2239242510986323,0.320668246232061,30.56934356689453,0.842948717948718
75,3.219622604715544,0.0015068216726365612,3.2181157830429075,0.32724181111266787,30.23502516746521,0.844551282051282
76,3.213160295745142,0.0014106381142216667,3.21174965763092,0.2765494585776906,30.56949257850647,0.8397435897435898
77,3.2068390960767656,0.0008907116773515576,3.205948384399414,0.27465047737235043,30.543306827545166,0.8477564102564102
78,3.200942625240911,0.0008229333921562789,3.2001196918487547,0.26209818658553674,30.24573850631714,0.842948717948718
79,3.1953098817401875,0.0008410300403583522,3.194468851699829,0.2755690063249335,30.21273422241211,0.842948717948718
80,3.1902046056254187,0.0015233336527627416,3.188681271972656,0.23610916514881608,30.503661155700684,0.8413461538461539
81,3.1839697253654022,0.0007780754325411669,3.183191649932861,0.2942623371229559,30.5708110332489,0.842948717948718
82,3.183807126702123,0.0018586341941888194,3.181948492507934,0.5170073282160085,30.227975368499756,0.8493589743589743
83,3.174526523961239,0.0010022023670011905,3.173524321594238,0.27749050509397327,30.66454243659973,0.8461538461538461
84,3.1686768715937745,0.000807647655786174,3.167869223937988,0.3687041517383559,30.474324226379395,0.8493589743589743
85,3.162825972826195,0.0007489153692248936,3.16207705745697,0.2666038885330558,30.0999014377594,0.844551282051282
86,3.1575164030051432,0.0007054575324262969,3.156810945472717,0.23121847541082044,30.95928645133972,0.844551282051282
87,3.1533361423023107,0.001668038702762981,3.151668103599548,0.2417832784571966,30.85548973083496,0.8413461538461539
88,3.1472082883790393,0.0007099253991505177,3.1464983629798886,0.21914468285262506,30.46219539642334,0.844551282051282
89,3.14227164489217,0.0006838374275702801,3.1415878074645995,0.24305583355016913,30.47945213317871,0.8413461538461539
90,3.1375983472060742,0.0011199301147049793,3.1364784170913693,0.2086477452412882,30.570513010025024,0.842948717948718
91,3.13221397707627,0.0005575893084779837,3.1316563877677916,0.23814794289545846,30.79441523551941,0.8413461538461539
92,3.1272456535825626,0.0005694773969547142,3.1266761761856077,0.20679473739516824,30.074999809265137,0.8413461538461539
93,3.128897038885937,0.0009375299900633897,3.1279595088958736,0.6264239231600649,30.459956645965576,0.8413461538461539
94,3.119900171962426,0.000753320575402141,3.1191468513870237,0.31509796391185124,30.380824089050293,0.8413461538461539
95,3.1138677650348545,0.0006246784107089497,3.1132430866241454,0.2308741443325794,30.456445932388306,0.842948717948718
96,3.1086913231740567,0.0006005827794646527,3.108090740394592,0.2511974965473069,30.726173162460327,0.8381410256410257
97,3.1037841508060113,0.0005533655696525806,3.1032307852363585,0.2473285412621845,30.54156494140625,0.844551282051282
98,3.099088586048914,0.0006265421341196066,3.0984620439147945,0.19706840085266508,30.434722661972046,0.8477564102564102
99,3.0984595014134415,0.00237344539079747,3.096086056022644,0.5620806103760934,30.987754821777344,0.8509615384615384
100,3.0902320677116712,0.0005499483803116785,3.0896821193313597,0.2756934784131623,30.5855393409729,0.842948717948718
101,3.08558433293761,0.0007213329833864076,3.084862999954223,0.20783336002081623,30.359593868255615,0.8413461538461539
102,3.0920190433930315,0.0004888702820696891,3.0915301731109617,0.8790350223174076,30.538601398468018,0.842948717948718
103,3.0926446891582513,0.0003450108516717148,3.0922996783065795,0.8790350223174076,30.468810319900513,0.8381410256410257
104,3.094585954303937,0.00039801488895957335,3.0941879394149776,0.8790353350613479,30.401824951171875,0.8397435897435898
105,3.0949856501858246,0.0004596971600066598,3.094525953025818,0.8790353350613479,30.527960062026978,0.842948717948718
106,3.095043201975647,0.00036154551965343515,3.0946816564559936,0.8790353350613479,30.772879362106323,0.8397435897435898
107,3.095327175555777,0.0003923570972202891,3.094934818458557,0.8790353350613479,30.14026117324829,0.8413461538461539
108,3.095230934136685,0.00019469973879650507,3.095036234397888,0.8790353350613479,30.984227418899536,0.8461538461538461
109,3.0954329148402158,0.0002129389872496221,3.095219975852966,0.8790353350613479,30.474166870117188,0.8397435897435898
110,3.0963456560955316,0.0005079411373405558,3.095837714958191,0.8790353350613479,30.576115369796753,0.8333333333333334
111,3.0961184552828995,0.00019823242828573623,3.095920222854614,0.8790353350613479,30.902773141860962,0.8413461538461539
112,3.0961624337886713,0.00017312337149633095,3.095989310417175,0.8790353350613479,30.179169178009033,0.8333333333333334
113,3.0962284799976847,0.0001679895802048921,3.09606049041748,0.8790353350613479,30.624836921691895,0.8397435897435898
114,3.0962973102979765,0.0001521194105252351,3.096145190887451,0.8790353350613479,30.36787724494934,0.8397435897435898
115,3.096445061188124,0.00016198917426929878,3.0962830720138546,0.8790353350613479,30.725732564926147,0.842948717948718
116,3.096493362349548,0.00012823264984124363,3.0963651296997066,0.8790353350613479,30.85826015472412,0.842948717948718
117,3.0966410430188573,0.00012782822088366829,3.0965132147979735,0.8790353350613479,30.152957439422607,0.8381410256410257
118,3.1001838939138566,0.0014119142004169478,3.09877197971344,0.8790353350613479,29.786843061447144,0.8365384615384616
119,3.0994077465566114,0.0005997307713941398,3.098808015785217,0.8790353350613479,30.141711711883545,0.8333333333333334
120,3.0999009291794084,0.0001314972641256002,3.099769431915283,0.8790353350613479,30.383199453353882,0.842948717948718
121,3.0999152958251073,0.00013790030966558288,3.0997773955154417,0.8790353350613479,30.66361427307129,0.844551282051282
122,3.0999098556528404,0.00012625679114646073,3.099783598861694,0.8790353350613479,30.951661586761475,0.842948717948718
123,3.0999367455665516,0.00014677726668618028,3.0997899682998655,0.8790353350613479,30.141382217407227,0.844551282051282
124,3.099924561622749,0.000126395271430871,3.099798166351318,0.8790353350613479,30.344244718551636,0.842948717948718
125,3.099942070785801,0.00013801484708049583,3.0998040559387205,0.8790353350613479,30.000725507736206,0.842948717948718
126,3.0999471188844763,0.0001381474794470705,3.099808971405029,0.8790353350613479,30.625145435333252,0.8413461538461539
127,3.0999533299339643,0.00012795388110822475,3.099825376052856,0.8790353350613479,30.644553899765015,0.842948717948718
128,3.0999637131754785,0.00012066115063711682,3.0998430520248412,0.8790353350613479,30.664179801940918,0.8413461538461539
129,3.1000394238498297,0.00019004083896572587,3.0998493830108638,0.8790353350613479,30.751164436340332,0.8333333333333334
130,3.0999976247229086,0.00014368112702291776,3.099853943595886,0.8790353350613479,30.50785756111145,0.8461538461538461
131,3.1011487374978732,0.0012877195077613222,3.099861017990112,0.8790353350613479,30.476054668426514,0.842948717948718
132,3.100128271020803,0.00025963443175253527,3.09986863658905,0.8790353350613479,30.75942349433899,0.842948717948718
133,3.1000030706763306,0.0001295437216801319,3.0998735269546507,0.8790353350613479,30.62772512435913,0.842948717948718
134,3.1000031957477736,0.00012406706277610417,3.0998791286849974,0.8790353350613479,30.381888389587402,0.8333333333333334
135,3.1000159738892448,0.00013119781197463276,3.0998847760772703,0.8790353350613479,31.078460454940796,0.8397435897435898
136,3.100038543684774,0.00013800302773100755,3.099900540657043,0.8790353350613479,30.367794513702393,0.842948717948718
137,3.100063397207313,0.00015724574094325895,3.0999061514663695,0.8790353350613479,30.599512577056885,0.844551282051282
138,3.1001262842495634,0.00021436362578420014,3.099911920623779,0.8790353350613479,30.604085683822632,0.844551282051282
139,3.100030806299265,0.00012714541059345144,3.0999036608886716,0.8790353350613479,30.076685667037964,0.8461538461538461
140,3.1005161451606855,0.0006054499321091897,3.0999106952285764,0.8790353350613479,30.26936650276184,0.844551282051282
141,3.1000447856303133,0.00012712976178324713,3.09991765586853,0.8790353350613479,30.757350206375122,0.842948717948718
142,3.100721892275865,0.0007983668470931262,3.0999235254287716,0.8790353350613479,30.47692370414734,0.842948717948718
143,3.1001997327858546,0.00026995300832800796,3.0999297797775265,0.8790353350613479,30.474379539489746,0.844551282051282
144,3.1000562217073706,0.00011938676169204594,3.0999368349456784,0.8790353350613479,30.667145490646362,0.842948717948718
145,3.100088125414123,0.00014551089691117452,3.0999426145172118,0.8790353350613479,30.38055396080017,0.842948717948718
146,3.100072556793676,0.00012285346268227595,3.0999497033309935,0.8790353350613479,30.242160320281982,0.8477564102564102
147,3.100132240054555,0.00017187933678165215,3.0999603607177733,0.8790353350613479,30.395296573638916,0.842948717948718
148,3.1000931650981696,0.00012579140279629473,3.0999673736953732,0.8790353350613479,30.87919020652771,0.842948717948718
149,3.1001076222611585,0.00011867023479170734,3.099988952026367,0.8790353350613479,30.249489307403564,0.842948717948718
150,3.100118817735185,0.00012068712758042327,3.0999981306076045,0.8790353350613479,30.71044421195984,0.8381410256410257
151,3.1001248636021312,0.0001214428867991423,3.100003420715332,0.8790353350613479,30.565868854522705,0.844551282051282
152,3.100133943595359,0.0001250178141096357,3.1000089257812498,0.8790353350613479,30.549703359603882,0.842948717948718
153,3.1010722871061747,0.0010540612455792499,3.1000182258605955,0.8790353350613479,30.321434497833252,0.842948717948718
154,3.1001615210796487,0.00013694046746666837,3.1000245806121822,0.8790353350613479,30.308634519577026,0.842948717948718
155,3.100823366753222,0.0007878945699946886,3.1000354721832273,0.8790353350613479,29.94778609275818,0.842948717948718
156,3.1003415209958693,0.0002921862790727329,3.100049334716797,0.8790353350613479,30.605318546295166,0.844551282051282
157,3.100177516569592,0.0001232322067996237,3.1000542843627925,0.8790353350613479,30.8365797996521,0.842948717948718
158,3.1001776626630546,0.00011802410562068405,3.100059638557434,0.8790353350613479,30.275601863861084,0.842948717948718
159,3.1005282138334733,0.00045342753281413646,3.100074786300659,0.8790353350613479,30.56119704246521,0.8413461538461539
160,3.100227286273142,0.0001483754455055133,3.1000789108276363,0.8790353350613479,30.71488904953003,0.8413461538461539
161,3.100220532963988,0.0001328275425405037,3.1000877054214473,0.8790353350613479,30.370479822158813,0.8461538461538461
162,3.100201921836168,0.00010943152549926464,3.1000924903106686,0.8790353350613479,30.6572687625885,0.8397435897435898
163,3.1009836607596215,0.0008873954626856508,3.1000962652969357,0.8790353350613479,30.034980297088623,0.844551282051282
164,3.1002307098924162,0.00013037747969686214,3.1001003324127194,0.8790353350613479,30.51916790008545,0.844551282051282
165,3.1002440521167762,0.00011553214302161573,3.1001285199737545,0.8790353350613479,29.944756507873535,0.844551282051282
166,3.1005469801055563,0.00040199193111819604,3.100144988174438,0.8790353350613479,30.6790668964386,0.8397435897435898
167,3.1002699982240487,0.00012481992509891848,3.1001451782989498,0.8790353350613479,30.32105588912964,0.844551282051282
168,3.1008438578101187,0.0006895076056513595,3.1001543502044675,0.8790353350613479,30.29860758781433,0.844551282051282
169,3.1003863708489594,0.0002275399010835738,3.100158830947876,0.8790353350613479,30.45154356956482,0.842948717948718
170,3.100288213796077,0.00012374854034022997,3.100164465255737,0.8790353350613479,29.947567462921143,0.844551282051282
171,3.1002813335274784,0.00011325964442221448,3.100168073883056,0.8790353350613479,30.39809775352478,0.842948717948718
172,3.100283451152322,0.00011075980710745903,3.1001726913452146,0.8790353350613479,30.252106428146362,0.8413461538461539
173,3.100418902941117,0.00024133858717438516,3.1001775643539426,0.8790353350613479,30.430234670639038,0.8413461538461539
174,3.1002974337237146,0.00011497553279651783,3.100182458190918,0.8790353350613479,30.649361610412598,0.8413461538461539
175,3.1003228512250405,0.00012063984503606107,3.1002022113800045,0.8790353350613479,30.72508192062378,0.842948717948718
176,3.100391726448905,0.00018500441826579,3.1002067220306393,0.8790353350613479,30.93888831138611,0.8381410256410257
177,3.1003383878233866,0.00012765662221482206,3.1002107312011717,0.8790353350613479,30.54455590248108,0.844551282051282
178,3.100324954035294,0.00010931537867801991,3.100215638656616,0.8790353350613479,30.416072607040405,0.8413461538461539
179,3.101303952047852,0.0010841621613774516,3.1002197898864745,0.8790353350613479,31.216801643371582,0.8365384615384616
180,3.100344426248076,0.0001200028777153731,3.100224423370361,0.8790353350613479,31.03494358062744,0.8413461538461539
181,3.100337550531017,0.00011272982178857869,3.1002248207092284,0.8790353350613479,30.50104284286499,0.8397435897435898
182,3.1003339607335683,0.0001098150731683368,3.1002241456604,0.8790353350613479,29.94907855987549,0.844551282051282
183,3.100358572890037,0.00013393322634084787,3.100224639663696,0.8790353350613479,30.51870822906494,0.844551282051282
184,3.100345222451794,0.00012017904053919199,3.1002250434112546,0.8790353350613479,30.403159856796265,0.844551282051282
185,3.1003315928003925,0.00010613896585887344,3.1002254538345335,0.8790353350613479,30.486868858337402,0.842948717948718
186,3.100347843031738,0.00012191361889652,3.1002259294128414,0.8790353350613479,30.577850580215454,0.842948717948718
187,3.1003686501624492,0.00014230311655144139,3.100226347045898,0.8790353350613479,30.621052265167236,0.842948717948718
188,3.100346342071454,0.00011951464072874997,3.100226827430725,0.8790353350613479,29.88526439666748,0.844551282051282
189,3.100348506124822,0.00012127414545208988,3.10022723197937,0.8790353350613479,30.401023626327515,0.842948717948718
190,3.1003503876744007,0.00012260187728182844,3.1002277857971188,0.8790353350613479,30.6702299118042,0.8413461538461539
191,3.1003576607058627,0.00012949465972047708,3.100228166046142,0.8790353350613479,30.257413625717163,0.844551282051282
192,3.1003675724182354,0.0001389708481061772,3.1002286015701292,0.8790353350613479,30.395313262939453,0.844551282051282
193,3.1003538743730217,0.00012483514267553735,3.100229039230346,0.8790353350613479,30.488407850265503,0.842948717948718
194,3.100374555885507,0.0001451169130344103,3.1002294389724727,0.8790353350613479,31.10099458694458,0.8413461538461539
195,3.1006399284354775,0.00041014045635209893,3.1002297879791256,0.8790353350613479,30.15431571006775,0.8397435897435898
196,3.1003784889832997,0.0001478766862419434,3.1002306122970578,0.8790353350613479,30.327865839004517,0.844551282051282
197,3.10036867856017,0.0001376678561294883,3.1002310107040403,0.8790353350613479,30.392547607421875,0.842948717948718
198,3.1003413685167955,0.00010994284998670947,3.100231425666809,0.8790353350613479,29.96440052986145,0.8413461538461539
199,3.100487190274261,0.0002551979723204745,3.1002319923019406,0.8790353350613479,30.742483615875244,0.8413461538461539
200,3.1003497256566646,0.000116290598071362,3.1002334350585934,0.8790353350613479,30.395648956298828,0.842948717948718
201,3.100347647043902,0.00011379168196382547,3.1002338553619384,0.8790353350613479,30.747257947921753,0.844551282051282
202,3.100119920147037,0.00010915934381489756,3.1000107608032224,0.8677380857068513,30.801799774169922,0.842948717948718
203,3.0999064034415333,0.00011593259345007515,3.0997904708480832,0.8567748468805668,31.073811769485474,0.842948717948718
204,3.09969844837846,0.00012537636460520599,3.099573072013855,0.8461293558976001,30.586223363876343,0.842948717948718
205,3.0995042564295647,0.0001459546183468774,3.099358301811218,0.8358272577610536,30.362311840057373,0.842948717948718
206,3.0994079657150198,0.00026171495208073773,3.099146250762939,0.8256493189687957,30.567500114440918,0.842948717948718
207,3.0992022338853773,0.00026546401843405894,3.098936769866943,0.8158247808290466,30.60861039161682,0.842948717948718
208,3.098847958739816,0.00011834902149375255,3.0987296097183226,0.8062570054642622,30.69888186454773,0.8397435897435898
209,3.0989817388716743,0.0004567915144967052,3.0985249473571774,0.7970501366065531,30.520079374313354,0.8333333333333334
210,3.098476478810719,0.00015282738249658084,3.098323651428222,0.7926823547366946,30.737121105194092,0.8413461538461539
211,3.0985995097721575,0.00047606986889859844,3.098123439903259,0.7795455455255099,29.971302270889282,0.842948717948718
212,3.0980510340412293,0.00012541148263574918,3.0979256225585936,0.7709241333239927,30.003100872039795,0.8413461538461539
213,3.097866646135615,0.0001365896018020377,3.097730056533813,0.7663755854566562,30.323922634124756,0.844551282051282
214,3.0976683508550615,0.0001318880712482851,3.0975364627838133,0.7547033561177718,30.01777696609497,0.844551282051282
215,3.097505872543096,0.00016086033606481533,3.097345012207031,0.7469154065170833,30.53641438484192,0.844551282051282
216,3.0973229289676554,0.000167257809818427,3.0971556711578367,0.7392544309561458,30.529717922210693,0.8397435897435898
217,3.097087928223878,0.00011982798126310383,3.0969681002426146,0.7318414613398451,30.45932960510254,0.844551282051282
218,3.0969295231981935,0.00014684695917999418,3.0967826762390134,0.7372375452853226,30.250593900680542,0.8365384615384616
219,3.096778776450634,0.00018017011213332143,3.096598606338501,0.7174067647765257,31.068417072296143,0.842948717948718
220,3.0965496927450467,0.00013253942473433775,3.096417153320312,0.7406348827085126,30.6465744972229,0.844551282051282
221,3.0963800345501955,0.00014346266604062715,3.096236571884155,0.7036391510378095,30.435333013534546,0.844551282051282
222,3.0961761371125025,0.0001180974854278469,3.0960580396270747,0.6970083540161326,30.007797956466675,0.8397435897435898
223,3.0962234366215555,0.0003420560444682473,3.095881380577087,0.69046262334621,30.827841997146606,0.8381410256410257
224,3.095848288587021,0.00014174271910167413,3.0957065458679196,0.7104278837493244,30.189703464508057,0.842948717948718
225,3.095841500865006,0.00030863854505984884,3.095532862319946,0.677739574368007,30.241788387298584,0.842948717948718
226,3.095733072481503,0.0003719946006440739,3.095361077880859,0.6715807079522027,30.16875171661377,0.844551282051282
227,3.095312306828913,0.00012142349761433718,3.0951908833312984,0.6654746952623046,30.25280213356018,0.842948717948718
228,3.0952644763868937,0.0002422935789715067,3.0950221828079223,0.6594818958787855,30.580780029296875,0.8381410256410257
229,3.094979477005022,0.000124462776201232,3.0948550142288207,0.6536739281639679,30.378960371017456,0.8397435897435898
230,3.095287627541809,0.0005982157681279293,3.094689411773681,0.6478937946598347,30.353792190551758,0.844551282051282
231,3.095093758023619,0.000568552678465139,3.0945252053451537,0.6422597125758092,30.517663955688477,0.844551282051282
232,3.094498585747755,0.0001359846582778207,3.094362601089477,0.6365343092612238,30.349748373031616,0.842948717948718
233,3.095284057427692,0.00108272518281876,3.094201332244873,0.6310487805488281,30.401974201202393,0.842948717948718
234,3.0941768815646307,0.00013528515197189025,3.0940415964126586,0.6256048467804888,30.34727168083191,0.842948717948718
235,3.094035056873336,0.00015201148606848154,3.0938830453872677,0.6202525469866496,30.62442660331726,0.8397435897435898
236,3.0938770996640903,0.0001505598615394996,3.093726539802551,0.6150009507415785,30.41805124282837,0.8413461538461539
237,3.0937133818119213,0.00014154114419730697,3.093571840667724,0.6389480669922539,30.92597246170044,0.8397435897435898
238,3.093571666092836,0.00015489305969378797,3.093416773033142,0.6053743795160225,29.922118186950684,0.842948717948718
239,3.093417570371254,0.0001539666648945635,3.0932636037063594,0.5997446758471607,29.93673801422119,0.8365384615384616
240,3.0932537226850116,0.00014191284004127515,3.0931118098449706,0.594778302075619,30.32840919494629,0.842948717948718
241,3.093290191342299,0.00019277194685234528,3.0930974193954466,0.6357096034907228,30.27010154724121,0.844551282051282
242,3.0932183094102417,0.00013631066146289658,3.093081998748779,0.6007432672484538,30.374313592910767,0.842948717948718
243,3.093207909405463,0.000140902188055717,3.093067007217407,0.596041162106443,30.5906240940094,0.842948717948718
244,3.0931974566126335,0.00014533945565146008,3.093052117156982,0.5938275604971878,30.39855670928955,0.842948717948718
245,3.0931840720207258,0.00014686468430005422,3.0930372073364256,0.5928095789715978,30.260080337524414,0.8381410256410257
246,3.0932162793266733,0.00019394709705943013,3.093022332229614,0.5920927698604912,30.50959300994873,0.8397435897435898
247,3.0931549191671137,0.00014744468743873123,3.093007474479675,0.5914910505194051,30.206284523010254,0.842948717948718
248,3.0937881487126737,0.0007953843160066754,3.092992764396667,0.6366572176297512,30.803101778030396,0.8413461538461539
249,3.0931100522047483,0.00013217760147754012,3.092977874603271,0.590414585876984,30.485510110855103,0.842948717948718
250,3.0932510153310377,0.00028797524619887286,3.0929630400848387,0.5899019985588759,30.633726596832275,0.842948717948718
251,3.093073005093264,0.00012469485156499304,3.092948310241699,0.5915754913832789,30.81973147392273,0.8397435897435898
252,3.093073228756025,0.00013972686393549894,3.0929335018920896,0.5890497713216308,30.530057668685913,0.842948717948718
253,3.093069732752354,0.00015101597836757896,3.0929187167739864,0.5884123991713537,30.340102434158325,0.844551282051282
254,3.093044409547357,0.00014045786431269357,3.092903951683044,0.5879045030123496,30.950531721115112,0.842948717948718
255,3.0930447162357497,0.00015552029763944676,3.09288919593811,0.5874250665519105,30.48207139968872,0.8365384615384616
256,3.0930264912651286,0.0001514061973799338,3.0928750850677487,0.6406862978122936,31.064167022705078,0.844551282051282
257,3.0930270428803373,0.00016721850899956758,3.0928598243713377,0.5943370203758932,30.687355041503906,0.842948717948718
