epoch,F_value,f_value,penaltyvalue,density,train_time,accuracy,stage
1,327.31249940075526,0.9856744495833792,326.3268249511719,0.9863634146707485,33.84427332878113,0.4551282051282051,
2,317.1585123935956,0.9251700596111577,316.2333423339844,0.972664300578266,29.87640404701233,0.5032051282051282,
3,307.19238304876933,0.8460761395896353,306.3463069091797,0.959917812193609,30.19474482536316,0.6330128205128205,
4,297.43389982525895,0.7620657188136403,296.6718341064453,0.9451838470696521,30.147263765335083,0.6362179487179487,
5,287.9709752981535,0.7620367727628569,287.20893852539064,0.9321594183324329,29.567092895507812,0.6185897435897436,
6,278.68018622340924,0.7207418142295465,277.9594444091797,0.9202814544690557,30.630929231643677,0.625,
7,269.6162234454155,0.7001115679740906,268.91611187744144,0.9042487669327891,28.82155418395996,0.6121794871794872,
8,260.7795209631129,0.6934108923121196,260.08611007080077,0.8910805220401384,28.0785493850708,0.6346153846153846,
9,252.17355171255716,0.7036730138266959,251.46987869873047,0.879916011365228,29.992307662963867,0.6987179487179487,
10,243.72365564864555,0.6687766691533531,243.0548789794922,0.8633668362446726,28.35734796524048,0.6955128205128205,
11,235.5074943261821,0.6506061059672658,234.85688822021484,0.8513203573643876,30.891427993774414,0.6746794871794872,
12,227.51264246500529,0.6397695890287074,226.87287287597658,0.8345245062728855,29.94080662727356,0.6730769230769231,
13,219.75215311202308,0.64167507247227,219.1104780395508,0.8331438711807432,29.023675441741943,0.7035256410256411,
14,212.1712751862561,0.6245844574963174,211.54669072875978,0.810484385317246,30.184014320373535,0.7003205128205128,
15,204.80852275888978,0.6006772205597017,204.20784553833008,0.8006154706164836,30.51764464378357,0.6891025641025641,
16,197.69522161278843,0.6040564150345035,197.09116519775392,0.7958263926406147,31.69207453727722,0.7259615384615384,
17,190.7472307339773,0.5757316983327633,190.17149903564453,0.7760351011465274,30.681802988052368,0.7115384615384616,
18,184.06791710685056,0.5682869066552418,183.49963020019533,0.7688299117594093,31.57515549659729,0.719551282051282,
19,177.59462096641937,0.5686457833138908,177.0259751831055,0.7641455694619524,33.59485840797424,0.717948717948718,
20,171.3145030503052,0.549953843762235,170.76454920654297,0.7580796541409048,31.602675199508667,0.7163461538461539,
21,165.23943840303306,0.5287326901424222,164.71070571289064,0.7400601151529703,29.61090588569641,0.7467948717948718,
22,159.4035385721009,0.518560190753239,158.88497838134765,0.7320107874622326,29.578529596328735,0.7403846153846154,
23,153.7951823889593,0.5171171179631862,153.2780652709961,0.7299514026452169,29.209500551223755,0.7019230769230769,
24,148.45496291851998,0.5553005039691925,147.8996624145508,0.7324463002981372,28.966321229934692,0.7275641025641025,
25,143.23970440410872,0.49761997417705817,142.74208442993165,0.7142873221681973,29.607544898986816,0.7387820512820513,
26,138.2644133272485,0.4671659578637379,137.79724736938476,0.7171767763171059,30.191660404205322,0.7548076923076923,
27,133.5270072472026,0.454578029673274,133.0724292175293,0.7004781574524281,34.15064573287964,0.7451923076923077,
28,129.019054013864,0.469959458199943,128.54909455566406,0.7081363677291554,32.13197064399719,0.7275641025641025,
29,124.71500734667545,0.46848050341373537,124.24652684326172,0.6913436430758149,28.205655574798584,0.7307692307692307,
30,120.63554823154007,0.42480153354202826,120.21074669799805,0.7025134686955999,30.527308464050293,0.7403846153846154,
31,119.94680274240913,0.34171420481146836,119.60508853759767,0.6779662394701562,28.98134684562683,0.7644230769230769,
32,119.39165847304798,0.3052180921886025,119.08644038085939,0.6800631415451107,31.683645963668823,0.7644230769230769,
33,118.89813101554499,0.2890299413262344,118.60910107421876,0.693096011665366,29.678670167922974,0.7532051282051282,
34,118.412274032787,0.2643102022205911,118.14796383056641,0.6673829336494788,32.73725605010986,0.7451923076923077,
35,117.93791502862152,0.23009706597502638,117.70781796264649,0.6749617323969026,30.981086254119873,0.7483974358974359,
36,117.48788243881727,0.2129932725574912,117.27488916625977,0.6680682488944915,29.56796360015869,0.7532051282051282,
37,117.04311607755248,0.18652949918334077,116.85658657836915,0.6897694814614723,29.95798110961914,0.7580128205128205,
38,116.61825040032748,0.1687371312845044,116.44951326904298,0.6880277427616703,34.0579035282135,0.7467948717948718,
39,116.18643703131066,0.15374682134971385,116.03269020996095,0.6681410949036557,31.0825457572937,0.7403846153846154,
40,115.77888330991996,0.14935994566213795,115.62952336425782,0.7113153300518238,31.017411947250366,0.7419871794871795,
41,115.37608487247229,0.14362850040197372,115.23245637207032,0.6976090251515698,34.29498314857483,0.7467948717948718,
42,114.9542033514443,0.12290329040914047,114.83130006103517,0.6513830737139084,40.85123014450073,0.7612179487179487,
43,114.55454536659995,0.11862865517415651,114.43591671142579,0.668662584789003,39.79116892814636,0.7419871794871795,
44,114.1554949513687,0.10239365742337413,114.05310129394532,0.6638525596774516,40.78939437866211,0.7307692307692307,
45,113.73213952577652,0.08076450746597313,113.65137501831055,0.6435350886407748,39.75257682800293,0.7596153846153846,
46,113.35438956716425,0.0873243755138502,113.2670651916504,0.6255174255157372,38.587772846221924,0.7483974358974359,
47,113.03236005299252,0.09238589527766879,112.93997415771484,0.6923881860655902,41.300163984298706,0.7451923076923077,
48,112.58465100446024,0.07265972028054841,112.51199128417969,0.6749798657382395,40.46907186508179,0.7532051282051282,
49,112.23105189400003,0.08259199409768349,112.14845989990235,0.6375057526462172,39.76905560493469,0.75,
50,111.86196625553907,0.07391950260938668,111.78804675292969,0.6779975038517718,41.67168641090393,0.7467948717948718,
,,,,,81.07193685980404,,
