epoch,F_value,f_value,penaltyvalue,density,train_time,accuracy,stage
1,44.694893784115955,0.6979783817035395,43.99691540241241,0.8941983172250121,36.97871518135071,0.7067307692307693,
2,35.41625048740899,0.763737415395132,34.65251307201385,0.8188523251014652,36.06617856025696,0.5721153846153846,
3,27.29381223953061,0.6141378210812081,26.6796744184494,0.703753604308546,38.59670305252075,0.7211538461538461,
4,20.845511342839497,0.7154143350880321,20.130097007751466,0.6794717251668158,39.387983322143555,0.7259615384615384,
5,16.069343861754348,0.9601200630025166,15.109223798751831,0.733890693431703,38.04581642150879,0.3942307692307692,
6,11.833269538402558,0.6519731879234314,11.181296350479126,0.5706120230561097,34.78055000305176,0.6506410256410257,
7,10.472112192665659,0.9854197821966032,9.486692410469056,0.7344983382919447,35.31389498710632,0.42467948717948717,
8,8.10213803708844,0.7374646590977181,7.364673377990723,0.42462597237508887,36.820844411849976,0.6955128205128205,
9,7.409816178065975,0.7964269358937334,6.613389242172241,0.48204473928596,30.05135703086853,0.6474358974358975,
10,6.569857325495743,0.6939102076902622,5.875947117805481,0.4250680913359015,35.659178495407104,0.7019230769230769,
11,6.282414965548167,0.7655214318415013,5.516893533706665,0.43358210586205315,36.19984555244446,0.6778846153846154,
12,6.449674832832523,0.7475849099275542,5.702089922904968,0.5039353603448671,37.079962491989136,0.6666666666666666,
13,5.4843111340476245,0.7527707931472034,4.7315403409004215,0.3261049212068056,36.45036816596985,0.6490384615384616,
14,5.303507990337,0.7432159170871828,4.560292073249817,0.37035452638095895,37.73046255111694,0.6826923076923077,
15,5.283010105912278,0.7806993315859538,4.502310774326324,0.33781453503703196,41.12083578109741,0.6201923076923077,
16,5.238660598475758,0.8667297188828631,4.371930879592895,0.46408034240214624,30.638484954833984,0.5913461538461539,
17,5.016143179974906,0.7750785699704799,4.241064610004425,0.39037527802618605,30.1861310005188,0.6362179487179487,
18,6.702435625855515,0.7895097921534282,5.912925833702087,0.3674973236396781,35.39799451828003,0.6233974358974359,
19,5.728311112206157,0.779376226227458,4.948934885978699,0.3747694460686524,37.3909649848938,0.530448717948718,
20,5.186629073829185,0.7813657653041002,4.405263308525085,0.39111181453647015,33.6994845867157,0.6330128205128205,
21,4.832877894680675,0.7442662890364484,4.0886116056442265,0.33910049571782347,35.36344265937805,0.6586538461538461,
22,4.783333323432178,0.8035774201881595,3.9797559032440186,0.4727178743608264,33.17748260498047,0.5881410256410257,
23,4.431471744200079,0.7682992307151236,3.663172513484955,0.3588877376120703,34.86124777793884,0.6602564102564102,
24,4.618337979607466,0.7753090146111279,3.843028964996338,0.39902275228726697,35.47700095176697,0.5977564102564102,
25,4.517955162118121,0.935050491879626,3.582904670238495,0.4309791036091812,38.41993474960327,0.6506410256410257,
26,6.7159141085206,1.2190869305191971,5.4968271780014035,0.8398013832519319,33.904038190841675,0.657051282051282,
27,4.497832122639912,0.7146943705837902,3.783137752056122,0.3654444621196487,37.951762437820435,0.6746794871794872,
28,4.201812151373887,0.7410186790838474,3.4607934722900393,0.384440708766137,36.348095655441284,0.6153846153846154,
29,5.502465374748882,1.1381341393400983,4.364331235408783,0.5836800599332738,37.30800700187683,0.38782051282051283,
30,4.874271118059391,0.7499172324087562,4.124353885650635,0.4183283747219738,36.058831453323364,0.6362179487179487,
31,4.5368125513007005,0.6903772528578596,3.8464352984428407,0.43936010625186306,34.20522165298462,0.7227564102564102,
32,4.340071835587665,0.6595181866389949,3.6805536489486697,0.47820781669188966,36.247886419296265,0.6923076923076923,
33,4.307540261640781,0.6950447195913734,3.612495542049408,0.5830240471154067,38.61762547492981,0.6618589743589743,
34,4.211658186912537,0.706405758857727,3.50525242805481,0.602863150208663,38.08759951591492,0.6057692307692307,
35,4.080834662797974,0.655621044519471,3.4252136182785033,0.5009643137625829,38.38523602485657,0.6826923076923077,
36,4.034637646733261,0.6388900614366299,3.395747585296631,0.5941733987698058,30.556262731552124,0.6314102564102564,
37,3.950029551761906,0.6279577772791792,3.322071774482727,0.47777895413427807,36.1316556930542,0.7243589743589743,
38,3.9217142040903976,0.6236853163416792,3.2980288877487185,0.5829400301816056,33.95397329330444,0.7291666666666666,
39,3.9085853279392895,0.656190087155598,3.2523952407836916,0.490185693546353,36.63895773887634,0.6282051282051282,
40,3.8797994682847,0.6300898048935867,3.2497096633911133,0.5540994710336842,34.778926849365234,0.6730769230769231,
41,3.795797717123497,0.593244211702812,3.202553505420685,0.5137114202838733,37.365843057632446,0.7307692307692307,
42,3.9158917482073714,0.6490346949274947,3.266857053279877,0.604027384862764,30.90408229827881,0.5769230769230769,
43,3.786129353284836,0.5870361030101776,3.1990932502746583,0.6681576537456146,38.00452661514282,0.7243589743589743,
44,3.718245696282968,0.6014409944778536,3.1168047018051146,0.3893517583006581,31.599083185195923,0.6794871794871795,
45,3.8440322771653896,0.7294005489930874,3.114631728172302,0.4945375557485497,36.794843673706055,0.7099358974358975,
46,3.6894304443801325,0.577597984453527,3.1118324599266054,0.585777258747793,43.09606575965881,0.6410256410256411,
47,3.6830166037373426,0.6105599272541884,3.0724566764831542,0.47697192580426956,28.979921340942383,0.6362179487179487,
48,3.6893575613673137,0.6302223961527754,3.0591351652145384,0.5265439768636353,32.109766721725464,0.7387820512820513,
49,3.7150995187584948,0.6314543027703355,3.083645215988159,0.5504692766733164,34.22269916534424,0.7355769230769231,
50,3.5840958872132185,0.5568601656250838,3.0272357215881347,0.39377420189287105,39.26454973220825,0.7099358974358975,
51,3.5570973655770466,0.5502285186837359,3.0068688468933105,0.40915646640182524,35.52199602127075,0.7483974358974359,
