epoch,F_value,f_value,penaltyvalue,density,train_time,accuracy,stage
1,633.8504017681983,0.9666066998388709,632.8837950683594,0.9667059347299758,47.18809223175049,0.39903846153846156,
2,594.5544196751293,0.8792351048167159,593.6751845703126,0.9338064259559398,42.24947762489319,0.6089743589743589,
3,556.9749319924495,0.8152889260431615,556.1596430664063,0.9006155331452468,37.01995635032654,0.6506410256410257,
4,521.1086831166315,0.7695063832329541,520.3391767333985,0.8700868024291174,44.50235414505005,0.6201923076923077,
5,486.92042309916195,0.7268286899822515,486.1935944091797,0.83676616243472,41.40027332305908,0.6169871794871795,
6,454.44253219567975,0.6992544124766094,453.74327778320315,0.8047930172879525,40.67663931846619,0.5993589743589743,
7,423.6678178020919,0.6897106853927054,422.9781071166992,0.7720829706665066,41.13384199142456,0.6201923076923077,
8,394.57603911976935,0.6703552574646182,393.9056838623047,0.7428889164015448,40.248859882354736,0.6426282051282052,
9,367.1942686878181,0.6567406116462335,366.5375280761719,0.7178161329211438,43.15243721008301,0.6394230769230769,
10,341.50145310841776,0.645754963886447,340.8556981445313,0.6793121710987055,37.975053548812866,0.6538461538461539,
11,317.4935181288952,0.6320037856334593,316.8615143432617,0.6505111101106509,39.2041232585907,0.6378205128205128,
12,295.2509557598882,0.6173146832280043,294.6336410766602,0.6364227544670549,40.97543382644653,0.7019230769230769,
13,274.6403843124925,0.5827422592698074,274.05764205322265,0.601419778097925,40.20987915992737,0.6650641025641025,
14,255.86635191487338,0.5900714033987464,255.27628051147462,0.5954495317846209,40.24189043045044,0.7019230769230769,
15,238.85030349568393,0.6071498030569495,238.24315369262698,0.59496086949997,42.24489116668701,0.7147435897435898,
16,223.27519404009027,0.576814724904735,222.69837931518555,0.5681147702943354,41.456310510635376,0.7051282051282052,
17,209.59543793971596,0.5622206911808107,209.03321724853515,0.5574273540828781,41.30882430076599,0.6746794871794872,
18,197.76980963725114,0.6306139463331641,197.13919569091797,0.5489712767873222,39.949748516082764,0.6089743589743589,
19,187.4982526504947,0.5842360672427387,186.91401658325196,0.5568627193509014,38.06547665596008,0.6891025641025641,
20,178.44958595903213,0.5887707399158943,177.86081521911623,0.5164031704584109,40.95713472366333,0.75,
21,170.60722632495603,0.6000318120165569,170.00719451293946,0.5046855928727214,43.561370611190796,0.6698717948717948,
22,163.53715706246075,0.5780642585056585,162.9590928039551,0.504744995197791,41.82018709182739,0.7019230769230769,
23,157.28235859473858,0.5124709329954008,156.76988766174318,0.4466188821858055,41.163461208343506,0.7147435897435898,
24,152.8655697848157,0.8915057589368123,151.9740640258789,0.5024248654381015,40.51890754699707,0.5352564102564102,
25,148.0785537152616,0.6005316754666771,147.47802203979492,0.4345417642115373,41.31281781196594,0.7467948717948718,
26,144.99194241235665,0.5463204580109294,144.4456219543457,0.4027852812293655,41.8307900428772,0.7355769230769231,
27,142.6291266460477,0.5993011150418258,142.02982553100586,0.3998811328210977,40.05315041542053,0.6762820512820513,
28,141.83616868694355,0.8452522623829726,140.99091642456057,0.4907726304099886,39.95180535316467,0.6330128205128205,
29,139.34954858065933,0.6667015530714174,138.6828470275879,0.3748955769654041,39.442018270492554,0.7083333333333334,
30,139.0670687388083,0.5861625620504705,138.48090617675783,0.3453213478199972,41.02425456047058,0.7291666666666666,
31,138.0878936802562,0.44666750838116903,137.64122617187502,0.36078971326810333,40.95034050941467,0.7580128205128205,
32,137.63898082549747,0.4162513272064488,137.22272949829102,0.41960864497668926,40.11320519447327,0.7580128205128205,
33,137.28142513744774,0.39448464062155747,136.88694049682618,0.42557764071472876,43.366459369659424,0.7371794871794872,
34,136.98643906919432,0.3566711675830004,136.62976790161133,0.4423759929567601,42.216126918792725,0.7532051282051282,
35,136.7324422022645,0.3359934229676316,136.3964487792969,0.44906156832142785,43.91019582748413,0.7403846153846154,
36,136.51158073696624,0.3228861507846088,136.18869458618164,0.46852645967144885,45.642762660980225,0.7676282051282052,
37,136.33877381211784,0.2927251243736686,136.04604868774416,0.4875392680633091,46.05015420913696,0.7419871794871795,
38,136.06520936279415,0.272648242188663,135.79256112060548,0.4616048382255838,44.38726258277893,0.7371794871794872,
39,135.95034218259326,0.28283967404830745,135.66750250854494,0.4939384616923785,44.236321210861206,0.7708333333333334,
40,135.74137375963664,0.242281041130787,135.49909271850586,0.4830084338795846,47.39041781425476,0.7227564102564102,
41,135.61105795329607,0.2578162601808222,135.35324169311525,0.4848051978910299,45.60899496078491,0.7115384615384616,
42,135.5286523355868,0.3005198770906867,135.2281324584961,0.5211031449466754,44.43009161949158,0.7371794871794872,
43,135.33144370621122,0.23911196792997966,135.09233173828125,0.5049103837765372,44.74193596839905,0.7451923076923077,
44,135.19124417705885,0.26450260601392606,134.92674157104491,0.5215208370850591,45.05499720573425,0.7435897435897436,
45,135.07344936034622,0.26859411742629075,134.80485524291993,0.5256533630470016,42.79646682739258,0.6987179487179487,
46,134.86108742537792,0.21494255233101728,134.6461448730469,0.5197862891930288,46.201687812805176,0.7596153846153846,
47,134.71570779397487,0.24994240701198578,134.4657653869629,0.5145648248194169,42.34332823753357,0.7339743589743589,
48,134.6185334007804,0.23792862783117993,134.38060477294923,0.5365858920103247,47.16128134727478,0.7355769230769231,
49,134.45376083657334,0.23510951821396991,134.21865131835938,0.5124210261720391,44.91484022140503,0.7003205128205128,
50,134.2409795694706,0.18641750587195885,134.05456206359864,0.5062963338135542,44.23136568069458,0.7403846153846154,
,,,,,98.06628978486155,,
