epoch,F_value,f_value,penaltyvalue,density,train_time,accuracy,stage
1,0.9464884326862707,0.8617491663956061,0.08473926629066467,0.9999971862056546,37.02040886878967,0.6185897435897436,
2,0.7359375595415627,0.6511254528673683,0.08481210667419434,0.9999962482742062,33.95574402809143,0.6666666666666666,
3,0.6843786571844612,0.5995126584681069,0.08486599871635436,0.9999981241371031,37.76955246925354,0.6858974358974359,
4,0.678845585498112,0.593933691338795,0.08491189415931702,0.9999965609180222,33.71108150482178,0.6875,
5,0.5696459402825425,0.4846857924286912,0.08496014785385131,0.9999968735618384,35.524577617645264,0.7227564102564102,
6,0.6095253030678819,0.5245212454621385,0.08500405760574341,0.9999971862056546,36.93436646461487,0.7548076923076923,
7,0.5413211903029651,0.4562685605956287,0.08505262970733642,0.9999984367809193,33.78565454483032,0.7532051282051282,
8,0.5115760832225056,0.4264771160556049,0.08509896716690063,0.9999981241371031,35.517338275909424,0.7740384615384616,
9,0.49566030982492026,0.4105176962003475,0.08514261362457275,0.9999956229865739,33.86938190460205,0.75,
10,0.4864821391589002,0.4012887354304151,0.0851934037284851,0.9999981241371031,34.65457367897034,0.7323717948717948,
11,0.5797265232964027,0.49447955954365613,0.08524696375274658,0.9999956229865739,34.9272186756134,0.6458333333333334,
12,0.42767467641076806,0.3423814628182388,0.0852932135925293,0.9999956229865739,34.42980146408081,0.7756410256410257,
13,0.3973126124234781,0.3119646815991983,0.08534793082427979,0.9999978114932869,39.9611759185791,0.7548076923076923,
14,0.42184295909774594,0.3364388528393536,0.08540410625839233,0.9999974988494708,35.56745219230652,0.7227564102564102,
15,0.41702440002150654,0.331571332928611,0.0854530670928955,0.9999962482742062,35.25594711303711,0.6746794871794872,
16,0.3641108395604622,0.27859874796576617,0.08551209159469604,0.9999968735618384,36.18341541290283,0.7275641025641025,
17,0.33906172182846067,0.2534921169281006,0.0855696049003601,0.9999965609180222,35.425503969192505,0.7243589743589743,
18,0.3229710358913003,0.23734425662494288,0.08562677926635742,0.9999968735618384,36.11137127876282,0.7371794871794872,
19,0.2875176849427572,0.20183507552961025,0.08568260941314697,0.9999978114932869,35.46844744682312,0.7580128205128205,
20,0.3577914586741052,0.272056049326571,0.08573540934753418,0.9999971862056546,35.919671058654785,0.6987179487179487,
21,0.2873521747556314,0.20154725596672152,0.0858049187889099,0.9999965609180222,35.159088134765625,0.7339743589743589,
22,0.28629707812274374,0.2004435756584493,0.08585350246429443,0.9999971862056546,35.639949798583984,0.6875,
23,0.270685834424484,0.18478161278294353,0.08590422164154052,0.9999946850551253,34.12809467315674,0.7580128205128205,
24,0.24371521113946962,0.15775738947275209,0.08595782166671753,0.9999965609180222,33.35050010681152,0.7644230769230769,
25,0.24949714842255521,0.16349299560959746,0.08600415281295776,0.9999949976989415,36.220865964889526,0.7323717948717948,
26,0.2121214775916076,0.1260684434233642,0.0860530341682434,0.9999968735618384,34.59594917297363,0.7548076923076923,
27,0.271589995431051,0.18547405902205444,0.08611593640899658,0.999993747123677,34.53572368621826,0.6842948717948718,
28,0.22480692274060482,0.1386409808041119,0.08616594193649292,0.9999965609180222,33.63090181350708,0.7660256410256411,
29,0.21151418344026657,0.12530121043687914,0.08621297300338744,0.9999962482742062,35.85594725608826,0.7724358974358975,
30,0.21175483309278254,0.12549942768201594,0.0862554054107666,0.9999962482742062,35.97340941429138,0.7291666666666666,
31,0.152572701770137,0.06631770012218778,0.08625500164794922,0.9999993747123677,34.270509243011475,0.7419871794871795,
32,0.14150492913156892,0.055250305455268885,0.08625462367630005,0.9999996873561838,34.9187433719635,0.75,
33,0.12699753043128367,0.040743463490976066,0.08625406694030761,0.9999987494247354,36.10821843147278,0.7451923076923077,
34,0.11640723909633771,0.030153907812768367,0.08625333128356934,0.9999993747123677,36.31955933570862,0.75,
35,0.11457552665728185,0.02832296513384435,0.0862525615234375,0.9999990620685515,37.40803408622742,0.7564102564102564,
36,0.10477034122786724,0.018518541621544014,0.08625179960632323,0.9999974988494708,36.41001796722412,0.7532051282051282,
37,0.10712544478495019,0.020874580061744627,0.08625086472320556,0.9999984367809193,37.83039569854736,0.7451923076923077,
38,0.1028198139879827,0.016569792690527874,0.08625002129745483,0.9999978114932869,37.11552953720093,0.7596153846153846,
39,0.10266213085223626,0.016413076019777758,0.0862490548324585,0.9999956229865739,36.072771310806274,0.7483974358974359,
40,0.09801757651041448,0.011769564589485526,0.08624801192092896,0.9999965609180222,36.55902290344238,0.75,
41,0.09712452188027451,0.010877469866877286,0.08624705201339722,0.9999978114932869,39.63045930862427,0.7580128205128205,
42,0.09782505959392065,0.011579080445055918,0.08624597914886474,0.9999946850551253,41.09932851791382,0.7467948717948718,
43,0.09333662626790817,0.0070916810584050124,0.08624494520950317,0.9999956229865739,38.272337913513184,0.7451923076923077,
44,0.09515317336242354,0.008909380401302947,0.0862437929611206,0.9999978114932869,41.62892484664917,0.7435897435897436,
45,0.09521283785278205,0.00897019483978156,0.08624264301300048,0.9999946850551253,33.91494107246399,0.7516025641025641,
46,0.09212588884890896,0.005884340501435828,0.08624154834747313,0.9999949976989415,36.48433208465576,0.7628205128205128,
47,0.09179774112099082,0.005557368322071142,0.08624037279891968,0.999993747123677,35.21631193161011,0.7516025641025641,
48,0.09367507177481181,0.007435831158967098,0.08623924061584472,0.999994059767493,33.000696420669556,0.7532051282051282,
49,0.09316147735528867,0.006923391375826989,0.08623808597946167,0.9999946850551253,34.04036831855774,0.75,
50,0.09085807707205033,0.004621116691496133,0.0862369603805542,0.9999915586169638,34.920899629592896,0.75,
51,0.0911213880498044,0.004885582023345661,0.08623580602645874,0.9999890574664345,33.48180365562439,0.7451923076923077,
52,0.08945991483554716,0.0032252673593508763,0.08623464747619629,0.9999881195349861,31.34551692008972,0.7371794871794872,
53,0.0901234365553307,0.003890009557192282,0.08623342699813842,0.9999943724113092,32.457019329071045,0.7483974358974359,
54,0.08922587822546518,0.0029936301175550353,0.08623224810791015,0.9999915586169638,34.9977011680603,0.7403846153846154,
55,0.0900169133715018,0.0037858444933279805,0.08623106887817382,0.9999887448226185,33.059200048446655,0.75,
56,0.08917263644443552,0.0029427326701740486,0.08622990377426147,0.9999909333293315,34.701934814453125,0.7419871794871795,
57,0.08903756636678163,0.002808875757803368,0.08622869060897827,0.9999790528643175,31.91968584060669,0.7435897435897436,
58,0.08956085742156943,0.0033333927418514177,0.08622746467971801,0.9999843678091922,34.38682150840759,0.7387820512820513,
59,0.09025159909231378,0.00402536264211848,0.08622623645019531,0.999985931028273,34.49782347679138,0.7435897435897436,
60,0.08851082383598696,0.00228576278938662,0.08622506104660034,0.9999928091922284,34.917248487472534,0.7451923076923077,
61,0.08861953025580696,0.002394598069680264,0.0862249321861267,0.9999849930968245,34.23493766784668,0.7483974358974359,
62,0.0884406838459426,0.0022158908314162456,0.08622479301452636,0.9999893701102507,33.8974826335907,0.7483974358974359,
63,0.09096140228871874,0.004736741388602773,0.08622466090011596,0.9999946850551253,33.789889097213745,0.7532051282051282,
64,0.09018704578224647,0.003962508718647835,0.08622453706359863,0.9999968735618384,33.37198090553284,0.7451923076923077,
65,0.09074018818277264,0.00451578363412764,0.08622440454864501,0.9999812413710307,33.369080543518066,0.7483974358974359,
66,0.08888140663102986,0.002657131858385827,0.08622427477264404,0.9999906206855154,34.26092743873596,0.7451923076923077,
67,0.08943235001205235,0.0032082031957986878,0.08622414681625366,0.9999809287272146,32.14068102836609,0.7548076923076923,
